Event Time,Message,Log group,Log stream
2023-07-13T19:06:46.108+05:30,"START RequestId: 592cedcc-5d23-448b-ad2c-d9a31e29aa60 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.121+05:30,"2023-07-13T13:36:46.121Z	592cedcc-5d23-448b-ad2c-d9a31e29aa60	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.138+05:30,"END RequestId: 592cedcc-5d23-448b-ad2c-d9a31e29aa60
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.220+05:30,"REPORT RequestId: f4a6fc12-889a-4119-ae36-8512da6a396c	Duration: 7.46 ms	Billed Duration: 8 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.238+05:30,"END RequestId: d22fc3e4-0a88-4998-b00a-cdb3fba827bd
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.238+05:30,"REPORT RequestId: d22fc3e4-0a88-4998-b00a-cdb3fba827bd	Duration: 11.77 ms	Billed Duration: 12 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.242+05:30,"START RequestId: 1d2adb23-683b-4a79-b04e-a470058a5e6f Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.261+05:30,"2023-07-13T13:36:46.261Z	1d2adb23-683b-4a79-b04e-a470058a5e6f	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.263+05:30,"END RequestId: 1d2adb23-683b-4a79-b04e-a470058a5e6f
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.263+05:30,"REPORT RequestId: 1d2adb23-683b-4a79-b04e-a470058a5e6f	Duration: 20.92 ms	Billed Duration: 21 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.484+05:30,"2023-07-13T13:36:46.484Z	ee497e4a-9ede-4711-861f-45df5c2c86b1	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.486+05:30,"END RequestId: ee497e4a-9ede-4711-861f-45df5c2c86b1
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.562+05:30,"START RequestId: dc57c969-105f-4171-b687-ca81c8f9068d Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.625+05:30,"START RequestId: dd37a785-3cdd-4144-9406-a4b8496ea790 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.638+05:30,"END RequestId: dd37a785-3cdd-4144-9406-a4b8496ea790
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.638+05:30,"REPORT RequestId: dd37a785-3cdd-4144-9406-a4b8496ea790	Duration: 12.79 ms	Billed Duration: 13 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.658+05:30,"END RequestId: bcc74938-e484-4cc7-9587-7815bdb16741
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.717+05:30,"START RequestId: c3c7b7a8-3813-44c8-8aaf-eb15a1103168 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.738+05:30,"END RequestId: c3c7b7a8-3813-44c8-8aaf-eb15a1103168
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.738+05:30,"REPORT RequestId: c3c7b7a8-3813-44c8-8aaf-eb15a1103168	Duration: 21.04 ms	Billed Duration: 22 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.787+05:30,"2023-07-13T13:36:46.787Z	eab6b98a-8da4-41ed-ba9c-99972d9bce86	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.798+05:30,"END RequestId: eab6b98a-8da4-41ed-ba9c-99972d9bce86
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.798+05:30,"REPORT RequestId: eab6b98a-8da4-41ed-ba9c-99972d9bce86	Duration: 15.24 ms	Billed Duration: 16 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:46.855+05:30,"END RequestId: 0fed59e4-e00b-4dc7-bb73-c6e57a3a50fc
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.469+05:30,"START RequestId: 49c6a4f7-b26e-402b-9c9d-1280997664d8 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.478+05:30,"2023-07-13T13:36:47.478Z	49c6a4f7-b26e-402b-9c9d-1280997664d8	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.480+05:30,"REPORT RequestId: 49c6a4f7-b26e-402b-9c9d-1280997664d8	Duration: 10.97 ms	Billed Duration: 11 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.490+05:30,"START RequestId: 3f1109e6-ff26-4ec6-90e0-a55999e4a296 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.501+05:30,"2023-07-13T13:36:47.501Z	3f1109e6-ff26-4ec6-90e0-a55999e4a296	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.517+05:30,"REPORT RequestId: 3f1109e6-ff26-4ec6-90e0-a55999e4a296	Duration: 27.47 ms	Billed Duration: 28 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.549+05:30,"START RequestId: 536b9dbf-02a3-4c75-827a-57d971fbe9ea Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.553+05:30,"2023-07-13T13:36:47.553Z	536b9dbf-02a3-4c75-827a-57d971fbe9ea	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.555+05:30,"REPORT RequestId: 536b9dbf-02a3-4c75-827a-57d971fbe9ea	Duration: 6.39 ms	Billed Duration: 7 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.562+05:30,"START RequestId: f5f1217d-31a8-469e-be00-f912cb905fa2 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.606+05:30,"START RequestId: 5d7c085c-6b2f-4d6f-b3db-d6f4f99908e0 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.611+05:30,"2023-07-13T13:36:47.611Z	5d7c085c-6b2f-4d6f-b3db-d6f4f99908e0	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.612+05:30,"END RequestId: 5d7c085c-6b2f-4d6f-b3db-d6f4f99908e0
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.639+05:30,"START RequestId: 22a02c0e-eb9c-4863-9ac0-8eb87275dc59 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.643+05:30,"2023-07-13T13:36:47.643Z	22a02c0e-eb9c-4863-9ac0-8eb87275dc59	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.743+05:30,"END RequestId: 26886823-0c18-4530-a68d-c7a4d02a3b33
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.757+05:30,"2023-07-13T13:36:47.757Z	17e4b9ed-0ec2-45ce-900b-7321f27ae041	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.797+05:30,"START RequestId: 8df106ff-9c34-4f59-b1f3-81ffabd83568 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.818+05:30,"END RequestId: 8df106ff-9c34-4f59-b1f3-81ffabd83568
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.917+05:30,"START RequestId: 1a3cfaae-d2d2-44fc-a93e-aed8da74edf6 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.969+05:30,"END RequestId: b258d0cb-6e2b-4411-b756-d9e712352f9a
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:47.977+05:30,"START RequestId: e4e125fb-c874-40c3-b454-d15b5ff5a7df Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.021+05:30,"2023-07-13T13:36:48.021Z	03c40a01-b8fe-40e1-8f80-addcb2e50a07	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.023+05:30,"END RequestId: 03c40a01-b8fe-40e1-8f80-addcb2e50a07
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.081+05:30,"2023-07-13T13:36:48.081Z	90fe9c79-ad5f-48ea-8e3e-482b59bc9110	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.147+05:30,"START RequestId: cde8128a-3dbc-4628-a0c6-1896539ec9b7 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.181+05:30,"2023-07-13T13:36:48.181Z	8ab90056-e99f-4c69-b84f-290c83828b9e	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.217+05:30,"START RequestId: 65e27195-b06d-4225-8073-6fe22e7a90b6 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.222+05:30,"2023-07-13T13:36:48.222Z	65e27195-b06d-4225-8073-6fe22e7a90b6	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.263+05:30,"END RequestId: 2faf977d-4c79-40d3-8f8b-cb1c212968cc
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.271+05:30,"START RequestId: 47cf9dcd-7606-4141-9b86-50f8c0a08b50 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.281+05:30,"2023-07-13T13:36:48.281Z	47cf9dcd-7606-4141-9b86-50f8c0a08b50	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.298+05:30,"REPORT RequestId: 47cf9dcd-7606-4141-9b86-50f8c0a08b50	Duration: 27.24 ms	Billed Duration: 28 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.319+05:30,"START RequestId: 648c090c-cbcc-4c1d-af7c-634db8de6b88 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.338+05:30,"END RequestId: 648c090c-cbcc-4c1d-af7c-634db8de6b88
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.338+05:30,"REPORT RequestId: 648c090c-cbcc-4c1d-af7c-634db8de6b88	Duration: 18.80 ms	Billed Duration: 19 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.349+05:30,"START RequestId: fea2b55f-38b1-4c91-8b71-2e1a51433356 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.354+05:30,"2023-07-13T13:36:48.354Z	fea2b55f-38b1-4c91-8b71-2e1a51433356	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.358+05:30,"END RequestId: fea2b55f-38b1-4c91-8b71-2e1a51433356
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.358+05:30,"REPORT RequestId: fea2b55f-38b1-4c91-8b71-2e1a51433356	Duration: 8.56 ms	Billed Duration: 9 ms	Memory Size: 128 MB	Max Memory Used: 102 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.397+05:30,"2023-07-13T13:36:48.397Z	5567f311-be80-4ed4-95be-c30e31ec0a4a	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.400+05:30,"END RequestId: 5567f311-be80-4ed4-95be-c30e31ec0a4a
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.421+05:30,"END RequestId: 2efc1008-a3c3-484d-ab52-fbf7354e18bd
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.437+05:30,"START RequestId: be4bc70e-7a1e-4f78-910c-0b098e44ecb7 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:48.458+05:30,"END RequestId: be4bc70e-7a1e-4f78-910c-0b098e44ecb7
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:49.357+05:30,"START RequestId: f4607add-ceac-4d60-89d1-621c528c3fd4 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:06:49.257+05:30,"START RequestId: d912d420-945b-4138-9962-3b40415bd0c8 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]12c1581d2c0d44bbadf2746cbb1f3b4d
2023-07-13T19:06:42.468+05:30,"START RequestId: 3cbbece6-bd44-4d59-bdf5-13a229977302 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:42.769+05:30,"2023-07-13T13:36:42.769Z	3cbbece6-bd44-4d59-bdf5-13a229977302	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:42.828+05:30,"END RequestId: 3cbbece6-bd44-4d59-bdf5-13a229977302
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:42.828+05:30,"REPORT RequestId: 3cbbece6-bd44-4d59-bdf5-13a229977302	Duration: 360.27 ms	Billed Duration: 361 ms	Memory Size: 128 MB	Max Memory Used: 82 MB	Init Duration: 219.37 ms	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:42.836+05:30,"START RequestId: 4c546ef5-bdc4-4744-9ec3-59e1dfc1e9e3 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:42.850+05:30,"2023-07-13T13:36:42.850Z	4c546ef5-bdc4-4744-9ec3-59e1dfc1e9e3	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:42.869+05:30,"END RequestId: 4c546ef5-bdc4-4744-9ec3-59e1dfc1e9e3
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:42.869+05:30,"REPORT RequestId: 4c546ef5-bdc4-4744-9ec3-59e1dfc1e9e3	Duration: 32.85 ms	Billed Duration: 33 ms	Memory Size: 128 MB	Max Memory Used: 82 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.020+05:30,"START RequestId: d2394780-7d4d-4f85-a1a5-a10c79e53d1a Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.024+05:30,"2023-07-13T13:36:43.024Z	d2394780-7d4d-4f85-a1a5-a10c79e53d1a	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.028+05:30,"END RequestId: d2394780-7d4d-4f85-a1a5-a10c79e53d1a
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.028+05:30,"REPORT RequestId: d2394780-7d4d-4f85-a1a5-a10c79e53d1a	Duration: 8.06 ms	Billed Duration: 9 ms	Memory Size: 128 MB	Max Memory Used: 82 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.056+05:30,"START RequestId: a024ab18-792f-4470-a91f-2b49b89b2e86 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.059+05:30,"2023-07-13T13:36:43.059Z	a024ab18-792f-4470-a91f-2b49b89b2e86	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.068+05:30,"END RequestId: a024ab18-792f-4470-a91f-2b49b89b2e86
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.068+05:30,"REPORT RequestId: a024ab18-792f-4470-a91f-2b49b89b2e86	Duration: 12.56 ms	Billed Duration: 13 ms	Memory Size: 128 MB	Max Memory Used: 82 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.075+05:30,"START RequestId: a6430406-8ef8-4b19-b5d2-65d527da8b55 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.089+05:30,"2023-07-13T13:36:43.089Z	a6430406-8ef8-4b19-b5d2-65d527da8b55	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.108+05:30,"END RequestId: a6430406-8ef8-4b19-b5d2-65d527da8b55
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:06:43.108+05:30,"REPORT RequestId: a6430406-8ef8-4b19-b5d2-65d527da8b55	Duration: 33.77 ms	Billed Duration: 34 ms	Memory Size: 128 MB	Max Memory Used: 82 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
